score;completeness;rescuebot_action;rescuebot_location;donald_action;donald_location;world_nr;tick_nr
27;0.75;MoveEast;(19, 17);;(3, 15);1;7603
27;0.75;MoveEast;(19, 17);;(3, 15);1;7604
27;0.75;MoveEast;(19, 17);;(3, 15);1;7605
27;0.75;MoveEast;(19, 17);;(3, 15);1;7606
27;0.75;MoveEast;(19, 17);;(3, 15);1;7607
27;0.75;MoveEast;(19, 17);;(3, 15);1;7608
27;0.75;MoveEast;(19, 17);;(3, 15);1;7609
27;0.75;MoveEast;(19, 17);;(3, 15);1;7610
27;0.75;MoveEast;(19, 17);;(3, 15);1;7611
27;0.75;MoveEast;(20, 17);;(3, 15);1;7612
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7613
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7614
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7615
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7616
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7617
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7618
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7619
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7620
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7621
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7622
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7623
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7624
27;0.75;MoveSouthEast;(20, 17);;(3, 15);1;7625
27;0.75;MoveSouthEast;(21, 18);;(3, 15);1;7626
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7627
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7628
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7629
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7630
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7631
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7632
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7633
27;0.75;MoveSouth;(21, 18);;(3, 15);1;7634
27;0.75;MoveSouth;(21, 19);;(3, 15);1;7635
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7636
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7637
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7638
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7639
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7640
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7641
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7642
27;0.75;MoveSouthWest;(21, 19);;(3, 15);1;7643
27;0.75;MoveSouthWest;(20, 20);;(3, 15);1;7644
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7645
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7646
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7647
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7648
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7649
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7650
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7651
27;0.75;MoveSouthEast;(20, 20);;(3, 15);1;7652
27;0.75;MoveSouthEast;(21, 21);;(3, 15);1;7653
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7654
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7655
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7656
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7657
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7658
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7659
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7660
27;0.75;MoveNorthEast;(21, 21);;(3, 15);1;7661
27;0.75;MoveNorthEast;(22, 20);;(3, 15);1;7662
27;0.75;Idle;(22, 20);;(3, 15);1;7663
27;0.75;Idle;(22, 20);;(3, 15);1;7664
27;0.75;Idle;(22, 20);;(3, 15);1;7665
27;0.75;Idle;(22, 20);;(3, 15);1;7666
27;0.75;Idle;(22, 20);;(3, 15);1;7667
27;0.75;Idle;(22, 20);;(3, 15);1;7668
27;0.75;Idle;(22, 20);;(3, 15);1;7669
27;0.75;Idle;(22, 20);;(3, 15);1;7670
27;0.75;Idle;(22, 20);;(3, 15);1;7671
27;0.75;Idle;(22, 20);;(3, 15);1;7672
27;0.75;Idle;(22, 20);;(3, 15);1;7673
27;0.75;Idle;(22, 20);;(3, 15);1;7674
27;0.75;Idle;(22, 20);;(3, 15);1;7675
27;0.75;Idle;(22, 20);;(3, 15);1;7676
27;0.75;Idle;(22, 20);;(3, 15);1;7677
27;0.75;Idle;(22, 20);;(3, 15);1;7678
27;0.75;Idle;(22, 20);;(3, 15);1;7679
27;0.75;Idle;(22, 20);;(3, 15);1;7680
27;0.75;Idle;(22, 20);;(3, 15);1;7681
27;0.75;Idle;(22, 20);;(3, 15);1;7682
27;0.75;Idle;(22, 20);;(3, 15);1;7683
27;0.75;Idle;(22, 20);;(3, 15);1;7684
27;0.75;Idle;(22, 20);;(3, 15);1;7685
27;0.75;Idle;(22, 20);;(3, 15);1;7686
27;0.75;Idle;(22, 20);;(3, 15);1;7687
27;0.75;Idle;(22, 20);;(3, 15);1;7688
27;0.75;Idle;(22, 20);;(3, 15);1;7689
27;0.75;Idle;(22, 20);;(3, 15);1;7690
27;0.75;Idle;(22, 20);;(3, 15);1;7691
27;0.75;Idle;(22, 20);;(3, 15);1;7692
27;0.75;Idle;(22, 20);;(3, 15);1;7693
27;0.75;Idle;(22, 20);;(3, 15);1;7694
27;0.75;Idle;(22, 20);;(3, 15);1;7695
27;0.75;Idle;(22, 20);;(3, 15);1;7696
27;0.75;Idle;(22, 20);;(3, 15);1;7697
27;0.75;Idle;(22, 20);;(3, 15);1;7698
27;0.75;Idle;(22, 20);;(3, 15);1;7699
27;0.75;Idle;(22, 20);;(3, 15);1;7700
27;0.75;Idle;(22, 20);;(3, 15);1;7701
27;0.75;Idle;(22, 20);;(3, 15);1;7702
27;0.75;Idle;(22, 20);;(3, 15);1;7703
27;0.75;Idle;(22, 20);;(3, 15);1;7704
27;0.75;Idle;(22, 20);;(3, 15);1;7705
27;0.75;Idle;(22, 20);;(3, 15);1;7706
27;0.75;Idle;(22, 20);;(3, 15);1;7707
27;0.75;Idle;(22, 20);;(3, 15);1;7708
27;0.75;Idle;(22, 20);;(3, 15);1;7709
27;0.75;Idle;(22, 20);;(3, 15);1;7710
27;0.75;Idle;(22, 20);;(3, 15);1;7711
27;0.75;Idle;(22, 20);;(3, 15);1;7712
27;0.75;Idle;(22, 20);;(3, 15);1;7713
27;0.75;Idle;(22, 20);;(3, 15);1;7714
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7715
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7716
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7717
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7718
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7719
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7720
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7721
27;0.75;MoveNorthWest;(22, 20);;(3, 15);1;7722
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7723
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7724
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7725
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7726
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7727
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7728
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7729
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7730
27;0.75;MoveNorthWest;(21, 19);;(3, 15);1;7731
27;0.75;MoveNorthWest;(20, 18);;(3, 15);1;7732
27;0.75;MoveWest;(20, 18);;(3, 15);1;7733
27;0.75;MoveWest;(20, 18);;(3, 15);1;7734
27;0.75;MoveWest;(20, 18);;(3, 15);1;7735
27;0.75;MoveWest;(20, 18);MoveEast;(4, 15);1;7736
27;0.75;MoveWest;(20, 18);;(4, 15);1;7737
27;0.75;MoveWest;(20, 18);;(4, 15);1;7738
27;0.75;MoveWest;(20, 18);;(4, 15);1;7739
27;0.75;MoveWest;(20, 18);;(4, 15);1;7740
27;0.75;MoveWest;(20, 18);;(4, 15);1;7741
27;0.75;MoveWest;(20, 18);;(4, 15);1;7742
27;0.75;MoveWest;(20, 18);;(4, 15);1;7743
27;0.75;MoveWest;(20, 18);;(4, 15);1;7744
27;0.75;MoveWest;(20, 18);;(4, 15);1;7745
27;0.75;MoveWest;(19, 18);;(4, 15);1;7746
27;0.75;MoveWest;(19, 18);;(4, 15);1;7747
27;0.75;MoveWest;(19, 18);;(4, 15);1;7748
27;0.75;MoveWest;(19, 18);;(4, 15);1;7749
27;0.75;MoveWest;(19, 18);;(4, 15);1;7750
27;0.75;MoveWest;(19, 18);;(4, 15);1;7751
27;0.75;MoveWest;(19, 18);;(4, 15);1;7752
27;0.75;MoveWest;(19, 18);;(4, 15);1;7753
27;0.75;MoveWest;(19, 18);;(4, 15);1;7754
27;0.75;MoveWest;(18, 18);;(4, 15);1;7755
27;0.75;MoveWest;(18, 18);;(4, 15);1;7756
27;0.75;MoveWest;(18, 18);;(4, 15);1;7757
27;0.75;MoveWest;(18, 18);;(4, 15);1;7758
27;0.75;MoveWest;(18, 18);;(4, 15);1;7759
27;0.75;MoveWest;(18, 18);;(4, 15);1;7760
27;0.75;MoveWest;(18, 18);;(4, 15);1;7761
27;0.75;MoveWest;(18, 18);;(4, 15);1;7762
27;0.75;MoveWest;(18, 18);;(4, 15);1;7763
27;0.75;MoveWest;(17, 18);;(4, 15);1;7764
27;0.75;MoveWest;(17, 18);;(4, 15);1;7765
27;0.75;MoveWest;(17, 18);;(4, 15);1;7766
27;0.75;MoveWest;(17, 18);;(4, 15);1;7767
27;0.75;MoveWest;(17, 18);;(4, 15);1;7768
27;0.75;MoveWest;(17, 18);;(4, 15);1;7769
27;0.75;MoveWest;(17, 18);;(4, 15);1;7770
27;0.75;MoveWest;(17, 18);;(4, 15);1;7771
27;0.75;MoveWest;(17, 18);;(4, 15);1;7772
27;0.75;MoveWest;(16, 18);;(4, 15);1;7773
27;0.75;MoveWest;(16, 18);;(4, 15);1;7774
27;0.75;MoveWest;(16, 18);;(4, 15);1;7775
27;0.75;MoveWest;(16, 18);;(4, 15);1;7776
27;0.75;MoveWest;(16, 18);;(4, 15);1;7777
27;0.75;MoveWest;(16, 18);;(4, 15);1;7778
27;0.75;MoveWest;(16, 18);;(4, 15);1;7779
27;0.75;MoveWest;(16, 18);;(4, 15);1;7780
27;0.75;MoveWest;(16, 18);;(4, 15);1;7781
27;0.75;MoveWest;(15, 18);;(4, 15);1;7782
27;0.75;MoveWest;(15, 18);;(4, 15);1;7783
27;0.75;MoveWest;(15, 18);;(4, 15);1;7784
27;0.75;MoveWest;(15, 18);;(4, 15);1;7785
27;0.75;MoveWest;(15, 18);;(4, 15);1;7786
27;0.75;MoveWest;(15, 18);;(4, 15);1;7787
27;0.75;MoveWest;(15, 18);;(4, 15);1;7788
27;0.75;MoveWest;(15, 18);;(4, 15);1;7789
27;0.75;MoveWest;(15, 18);;(4, 15);1;7790
27;0.75;MoveWest;(14, 18);;(4, 15);1;7791
27;0.75;MoveWest;(14, 18);;(4, 15);1;7792
27;0.75;MoveWest;(14, 18);;(4, 15);1;7793
27;0.75;MoveWest;(14, 18);;(4, 15);1;7794
27;0.75;MoveWest;(14, 18);;(4, 15);1;7795
27;0.75;MoveWest;(14, 18);;(4, 15);1;7796
27;0.75;MoveWest;(14, 18);;(4, 15);1;7797
27;0.75;MoveWest;(14, 18);;(4, 15);1;7798
27;0.75;MoveWest;(14, 18);;(4, 15);1;7799
27;0.75;MoveWest;(14, 18);;(4, 15);1;7800
27;0.75;MoveWest;(14, 18);;(4, 15);1;7801
27;0.75;MoveWest;(14, 18);;(4, 15);1;7802
27;0.75;MoveWest;(14, 18);;(4, 15);1;7803
27;0.75;MoveWest;(14, 18);;(4, 15);1;7804
27;0.75;MoveWest;(13, 18);;(4, 15);1;7805
27;0.75;MoveWest;(13, 18);;(4, 15);1;7806
27;0.75;MoveWest;(13, 18);;(4, 15);1;7807
27;0.75;MoveWest;(13, 18);;(4, 15);1;7808
27;0.75;MoveWest;(13, 18);;(4, 15);1;7809
27;0.75;MoveWest;(13, 18);;(4, 15);1;7810
27;0.75;MoveWest;(13, 18);;(4, 15);1;7811
27;0.75;MoveWest;(13, 18);;(4, 15);1;7812
27;0.75;MoveWest;(13, 18);;(4, 15);1;7813
27;0.75;MoveWest;(13, 18);;(4, 15);1;7814
27;0.75;MoveWest;(13, 18);;(4, 15);1;7815
27;0.75;MoveWest;(13, 18);;(4, 15);1;7816
27;0.75;MoveWest;(13, 18);;(4, 15);1;7817
27;0.75;MoveWest;(13, 18);;(4, 15);1;7818
27;0.75;MoveWest;(12, 18);;(4, 15);1;7819
27;0.75;MoveWest;(12, 18);;(4, 15);1;7820
27;0.75;MoveWest;(12, 18);;(4, 15);1;7821
27;0.75;MoveWest;(12, 18);;(4, 15);1;7822
27;0.75;MoveWest;(12, 18);;(4, 15);1;7823
27;0.75;MoveWest;(12, 18);;(4, 15);1;7824
27;0.75;MoveWest;(12, 18);;(4, 15);1;7825
27;0.75;MoveWest;(12, 18);;(4, 15);1;7826
27;0.75;MoveWest;(12, 18);;(4, 15);1;7827
27;0.75;MoveWest;(12, 18);;(4, 15);1;7828
27;0.75;MoveWest;(12, 18);;(4, 15);1;7829
27;0.75;MoveWest;(12, 18);;(4, 15);1;7830
27;0.75;MoveWest;(12, 18);;(4, 15);1;7831
27;0.75;MoveWest;(12, 18);;(4, 15);1;7832
27;0.75;MoveWest;(11, 18);;(4, 15);1;7833
27;0.75;MoveWest;(11, 18);;(4, 15);1;7834
27;0.75;MoveWest;(11, 18);;(4, 15);1;7835
27;0.75;MoveWest;(11, 18);;(4, 15);1;7836
27;0.75;MoveWest;(11, 18);;(4, 15);1;7837
27;0.75;MoveWest;(11, 18);;(4, 15);1;7838
27;0.75;MoveWest;(11, 18);;(4, 15);1;7839
27;0.75;MoveWest;(11, 18);;(4, 15);1;7840
27;0.75;MoveWest;(11, 18);;(4, 15);1;7841
27;0.75;MoveWest;(11, 18);;(4, 15);1;7842
27;0.75;MoveWest;(11, 18);;(4, 15);1;7843
27;0.75;MoveWest;(11, 18);;(4, 15);1;7844
27;0.75;MoveWest;(11, 18);;(4, 15);1;7845
27;0.75;MoveWest;(11, 18);;(4, 15);1;7846
27;0.75;MoveWest;(10, 18);;(4, 15);1;7847
27;0.75;MoveWest;(10, 18);;(4, 15);1;7848
27;0.75;MoveWest;(10, 18);;(4, 15);1;7849
27;0.75;MoveWest;(10, 18);;(4, 15);1;7850
27;0.75;MoveWest;(10, 18);;(4, 15);1;7851
27;0.75;MoveWest;(10, 18);;(4, 15);1;7852
27;0.75;MoveWest;(10, 18);;(4, 15);1;7853
27;0.75;MoveWest;(10, 18);;(4, 15);1;7854
27;0.75;MoveWest;(10, 18);;(4, 15);1;7855
27;0.75;MoveWest;(10, 18);;(4, 15);1;7856
27;0.75;MoveWest;(10, 18);;(4, 15);1;7857
27;0.75;MoveWest;(10, 18);;(4, 15);1;7858
27;0.75;MoveWest;(10, 18);;(4, 15);1;7859
27;0.75;MoveWest;(10, 18);;(4, 15);1;7860
27;0.75;MoveWest;(9, 18);;(4, 15);1;7861
27;0.75;MoveWest;(9, 18);;(4, 15);1;7862
27;0.75;MoveWest;(9, 18);;(4, 15);1;7863
27;0.75;MoveWest;(9, 18);;(4, 15);1;7864
27;0.75;MoveWest;(9, 18);;(4, 15);1;7865
27;0.75;MoveWest;(9, 18);;(4, 15);1;7866
27;0.75;MoveWest;(9, 18);;(4, 15);1;7867
27;0.75;MoveWest;(9, 18);;(4, 15);1;7868
27;0.75;MoveWest;(9, 18);;(4, 15);1;7869
27;0.75;MoveWest;(8, 18);;(4, 15);1;7870
27;0.75;MoveWest;(8, 18);;(4, 15);1;7871
27;0.75;MoveWest;(8, 18);;(4, 15);1;7872
27;0.75;MoveWest;(8, 18);;(4, 15);1;7873
27;0.75;MoveWest;(8, 18);;(4, 15);1;7874
27;0.75;MoveWest;(8, 18);;(4, 15);1;7875
27;0.75;MoveWest;(8, 18);;(4, 15);1;7876
27;0.75;MoveWest;(8, 18);;(4, 15);1;7877
27;0.75;MoveWest;(8, 18);;(4, 15);1;7878
27;0.75;MoveWest;(7, 18);;(4, 15);1;7879
27;0.75;MoveWest;(7, 18);;(4, 15);1;7880
27;0.75;MoveWest;(7, 18);;(4, 15);1;7881
27;0.75;MoveWest;(7, 18);;(4, 15);1;7882
27;0.75;MoveWest;(7, 18);;(4, 15);1;7883
27;0.75;MoveWest;(7, 18);;(4, 15);1;7884
27;0.75;MoveWest;(7, 18);;(4, 15);1;7885
27;0.75;MoveWest;(7, 18);;(4, 15);1;7886
27;0.75;MoveWest;(7, 18);;(4, 15);1;7887
27;0.75;MoveWest;(6, 18);;(4, 15);1;7888
27;0.75;MoveWest;(6, 18);;(4, 15);1;7889
27;0.75;MoveWest;(6, 18);;(4, 15);1;7890
27;0.75;MoveWest;(6, 18);;(4, 15);1;7891
27;0.75;MoveWest;(6, 18);;(4, 15);1;7892
27;0.75;MoveWest;(6, 18);;(4, 15);1;7893
27;0.75;MoveWest;(6, 18);;(4, 15);1;7894
27;0.75;MoveWest;(6, 18);;(4, 15);1;7895
27;0.75;MoveWest;(6, 18);;(4, 15);1;7896
27;0.75;MoveWest;(5, 18);;(4, 15);1;7897
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7898
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7899
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7900
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7901
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7902
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7903
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7904
27;0.75;MoveNorthWest;(5, 18);;(4, 15);1;7905
27;0.75;MoveNorthWest;(4, 17);;(4, 15);1;7906
27;0.75;MoveWest;(4, 17);;(4, 15);1;7907
27;0.75;MoveWest;(4, 17);;(4, 15);1;7908
27;0.75;MoveWest;(4, 17);;(4, 15);1;7909
27;0.75;MoveWest;(4, 17);;(4, 15);1;7910
27;0.75;MoveWest;(4, 17);;(4, 15);1;7911
27;0.75;MoveWest;(4, 17);;(4, 15);1;7912
27;0.75;MoveWest;(4, 17);;(4, 15);1;7913
27;0.75;MoveWest;(4, 17);;(4, 15);1;7914
27;0.75;MoveWest;(4, 17);;(4, 15);1;7915
27;0.75;MoveWest;(4, 17);;(4, 15);1;7916
27;0.75;MoveWest;(4, 17);;(4, 15);1;7917
27;0.75;MoveWest;(4, 17);;(4, 15);1;7918
27;0.75;MoveWest;(4, 17);;(4, 15);1;7919
27;0.75;MoveWest;(3, 17);;(4, 15);1;7920
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7921
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7922
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7923
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7924
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7925
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7926
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7927
27;0.75;MoveNorth;(3, 17);;(4, 15);1;7928
27;0.75;MoveNorth;(3, 16);;(4, 15);1;7929
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7930
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7931
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7932
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7933
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7934
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7935
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7936
27;0.75;MoveNorthWest;(3, 16);;(4, 15);1;7937
27;0.75;MoveNorthWest;(2, 15);;(4, 15);1;7938
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7939
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7940
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7941
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7942
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7943
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7944
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7945
27;0.75;MoveNorth;(2, 15);;(4, 15);1;7946
27;0.75;MoveNorth;(2, 14);;(4, 15);1;7947
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7948
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7949
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7950
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7951
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7952
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7953
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7954
27;0.75;MoveSouthEast;(2, 14);;(4, 15);1;7955
27;0.75;MoveSouthEast;(3, 15);;(4, 15);1;7956
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7957
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7958
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7959
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7960
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7961
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7962
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7963
27;0.75;MoveNorthEast;(3, 15);;(4, 15);1;7964
27;0.75;MoveNorthEast;(4, 14);;(4, 15);1;7965
27;0.75;Idle;(4, 14);;(4, 15);1;7966
27;0.75;Idle;(4, 14);;(4, 15);1;7967
27;0.75;Idle;(4, 14);;(4, 15);1;7968
27;0.75;Idle;(4, 14);;(4, 15);1;7969
27;0.75;Idle;(4, 14);;(4, 15);1;7970
27;0.75;Idle;(4, 14);;(4, 15);1;7971
27;0.75;Idle;(4, 14);;(4, 15);1;7972
27;0.75;Idle;(4, 14);;(4, 15);1;7973
27;0.75;Idle;(4, 14);;(4, 15);1;7974
27;0.75;Idle;(4, 14);;(4, 15);1;7975
27;0.75;Idle;(4, 14);;(4, 15);1;7976
27;0.75;Idle;(4, 14);;(4, 15);1;7977
27;0.75;Idle;(4, 14);;(4, 15);1;7978
27;0.75;Idle;(4, 14);;(4, 15);1;7979
27;0.75;Idle;(4, 14);;(4, 15);1;7980
27;0.75;Idle;(4, 14);;(4, 15);1;7981
27;0.75;Idle;(4, 14);;(4, 15);1;7982
27;0.75;Idle;(4, 14);;(4, 15);1;7983
27;0.75;Idle;(4, 14);;(4, 15);1;7984
27;0.75;Idle;(4, 14);;(4, 15);1;7985
27;0.75;Idle;(4, 14);;(4, 15);1;7986
27;0.75;Idle;(4, 14);;(4, 15);1;7987
27;0.75;Idle;(4, 14);;(4, 15);1;7988
27;0.75;Idle;(4, 14);;(4, 15);1;7989
27;0.75;Idle;(4, 14);;(4, 15);1;7990
27;0.75;Idle;(4, 14);;(4, 15);1;7991
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7992
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7993
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7994
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7995
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7996
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7997
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7998
27;0.75;MoveSouth;(4, 14);;(4, 15);1;7999
27;0.75;MoveSouth;(4, 15);;(4, 15);1;8000
27;0.75;;(4, 15);;(4, 15);1;8001
27;0.75;;(4, 15);;(4, 15);1;8002
27;0.75;;(4, 15);;(4, 15);1;8003
27;0.75;;(4, 15);;(4, 15);1;8004
27;0.75;;(4, 15);;(4, 15);1;8005
27;0.75;;(4, 15);CarryObjectTogether;(4, 15);1;8006
27;0.75;;(4, 15);;(4, 15);1;8007
27;0.75;;(4, 15);;(4, 15);1;8008
27;0.75;;(4, 15);;(4, 15);1;8009
27;0.75;;(4, 15);;(4, 15);1;8010
27;0.75;;(4, 15);;(4, 15);1;8011
27;0.75;;(4, 15);;(4, 15);1;8012
27;0.75;;(4, 15);;(4, 15);1;8013
27;0.75;;(4, 15);;(4, 15);1;8014
27;0.75;;(4, 15);;(4, 15);1;8015
27;0.75;;(4, 15);;(4, 15);1;8016
27;0.75;;(4, 15);;(4, 15);1;8017
27;0.75;;(4, 15);;(4, 15);1;8018
27;0.75;;(4, 15);;(4, 15);1;8019
27;0.75;;(4, 15);;(4, 15);1;8020
27;0.75;;(4, 15);;(4, 15);1;8021
27;0.75;;(4, 15);;(4, 15);1;8022
27;0.75;;(4, 15);MoveWest;(3, 15);1;8023
27;0.75;;(4, 15);;(3, 15);1;8024
27;0.75;;(4, 15);;(3, 15);1;8025
27;0.75;;(4, 15);;(3, 15);1;8026
27;0.75;;(4, 15);MoveSouth;(3, 16);1;8027
27;0.75;;(4, 15);;(3, 16);1;8028
27;0.75;;(4, 15);;(3, 16);1;8029
27;0.75;;(4, 15);;(3, 16);1;8030
27;0.75;;(4, 15);;(3, 16);1;8031
27;0.75;;(4, 15);;(3, 16);1;8032
27;0.75;;(4, 15);;(3, 16);1;8033
27;0.75;;(4, 15);MoveSouth;(3, 17);1;8034
27;0.75;;(4, 15);;(3, 17);1;8035
27;0.75;;(4, 15);MoveEast;(4, 17);1;8036
27;0.75;;(4, 15);;(4, 17);1;8037
27;0.75;;(4, 15);;(4, 17);1;8038
27;0.75;;(4, 15);;(4, 17);1;8039
27;0.75;;(4, 15);;(4, 17);1;8040
27;0.75;;(4, 15);MoveEast;(4, 17);1;8041
27;0.75;;(4, 15);MoveEast;(4, 17);1;8042
27;0.75;;(4, 15);MoveEast;(4, 17);1;8043
27;0.75;;(4, 15);MoveEast;(4, 17);1;8044
27;0.75;;(4, 15);MoveEast;(4, 17);1;8045
27;0.75;;(4, 15);MoveEast;(5, 17);1;8046
27;0.75;;(4, 15);MoveEast;(5, 17);1;8047
27;0.75;;(4, 15);MoveEast;(5, 17);1;8048
27;0.75;;(4, 15);MoveEast;(5, 17);1;8049
27;0.75;;(4, 15);MoveEast;(5, 17);1;8050
27;0.75;;(4, 15);MoveEast;(5, 17);1;8051
27;0.75;;(4, 15);MoveEast;(6, 17);1;8052
27;0.75;;(4, 15);MoveEast;(6, 17);1;8053
27;0.75;;(4, 15);MoveEast;(6, 17);1;8054
27;0.75;;(4, 15);MoveEast;(6, 17);1;8055
27;0.75;;(4, 15);MoveEast;(6, 17);1;8056
27;0.75;;(4, 15);MoveEast;(6, 17);1;8057
27;0.75;;(4, 15);MoveEast;(7, 17);1;8058
27;0.75;;(4, 15);MoveEast;(7, 17);1;8059
27;0.75;;(4, 15);MoveEast;(7, 17);1;8060
27;0.75;;(4, 15);MoveEast;(7, 17);1;8061
27;0.75;;(4, 15);MoveEast;(7, 17);1;8062
27;0.75;;(4, 15);MoveEast;(7, 17);1;8063
27;0.75;;(4, 15);MoveEast;(8, 17);1;8064
27;0.75;;(4, 15);MoveEast;(8, 17);1;8065
27;0.75;;(4, 15);MoveEast;(8, 17);1;8066
27;0.75;;(4, 15);MoveEast;(8, 17);1;8067
