score;completeness;rescuebot_action;rescuebot_location;random_trust_action;random_trust_location;world_nr;tick_nr
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3725
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3726
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3727
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3728
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3729
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3730
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3731
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3732
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3733
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3734
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3735
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3736
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3737
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3738
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3739
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3740
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3741
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3742
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3743
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3744
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3745
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3746
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3747
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3748
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3749
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3750
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3751
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3752
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3753
21;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3754
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3755
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3756
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3757
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3758
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3759
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3760
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3761
21;0.625;MoveNorth;(3, 17);;(3, 17);1;3762
21;0.625;MoveNorth;(3, 16);;(3, 17);1;3763
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3764
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3765
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3766
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3767
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3768
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3769
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3770
21;0.625;MoveNorthWest;(3, 16);;(3, 17);1;3771
21;0.625;MoveNorthWest;(2, 15);;(3, 17);1;3772
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3773
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3774
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3775
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3776
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3777
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3778
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3779
21;0.625;MoveNorth;(2, 15);;(3, 17);1;3780
21;0.625;MoveNorth;(2, 14);;(3, 17);1;3781
21;0.625;MoveSouthEast;(2, 14);;(3, 17);1;3782
21;0.625;MoveSouthEast;(2, 14);;(3, 17);1;3783
21;0.625;MoveSouthEast;(2, 14);;(3, 17);1;3784
21;0.625;MoveSouthEast;(2, 14);;(3, 17);1;3785
21;0.625;MoveSouthEast;(2, 14);;(3, 17);1;3786
21;0.625;MoveSouthEast;(2, 14);;(3, 17);1;3787
21;0.625;MoveSouthEast;(2, 14);MoveNorth;(3, 16);1;3788
21;0.625;MoveSouthEast;(2, 14);;(3, 16);1;3789
21;0.625;MoveSouthEast;(3, 15);;(3, 16);1;3790
21;0.625;MoveNorthEast;(3, 15);;(3, 16);1;3791
21;0.625;MoveNorthEast;(3, 15);MoveNorth;(3, 15);1;3792
21;0.625;MoveNorthEast;(3, 15);;(3, 15);1;3793
21;0.625;MoveNorthEast;(3, 15);;(3, 15);1;3794
21;0.625;MoveNorthEast;(3, 15);;(3, 15);1;3795
21;0.625;MoveNorthEast;(3, 15);;(3, 15);1;3796
21;0.625;MoveNorthEast;(3, 15);;(3, 15);1;3797
21;0.625;MoveNorthEast;(3, 15);;(3, 15);1;3798
21;0.625;MoveNorthEast;(4, 14);;(3, 15);1;3799
21;0.625;;(4, 14);;(3, 15);1;3800
21;0.625;;(4, 14);;(3, 15);1;3801
21;0.625;;(4, 14);MoveEast;(4, 15);1;3802
21;0.625;;(4, 14);;(4, 15);1;3803
21;0.625;;(4, 14);;(4, 15);1;3804
21;0.625;;(4, 14);;(4, 15);1;3805
21;0.625;;(4, 14);;(4, 15);1;3806
21;0.625;;(4, 14);;(4, 15);1;3807
21;0.625;;(4, 14);;(4, 15);1;3808
21;0.625;;(4, 14);;(4, 15);1;3809
21;0.625;;(4, 14);;(4, 15);1;3810
21;0.625;;(4, 14);;(4, 15);1;3811
21;0.625;;(4, 14);;(4, 15);1;3812
21;0.625;;(4, 14);;(4, 15);1;3813
21;0.625;;(4, 14);;(4, 15);1;3814
21;0.625;;(4, 14);;(4, 15);1;3815
21;0.625;;(4, 14);;(4, 15);1;3816
21;0.625;;(4, 14);;(4, 15);1;3817
21;0.625;;(4, 14);;(4, 15);1;3818
21;0.625;;(4, 14);;(4, 15);1;3819
21;0.625;;(4, 14);;(4, 15);1;3820
21;0.625;;(4, 14);;(4, 15);1;3821
21;0.625;;(4, 14);;(4, 15);1;3822
21;0.625;;(4, 14);;(4, 15);1;3823
21;0.625;;(4, 14);;(4, 15);1;3824
21;0.625;;(4, 14);;(4, 15);1;3825
21;0.625;;(4, 14);;(4, 15);1;3826
21;0.625;;(4, 14);;(4, 15);1;3827
21;0.625;Idle;(4, 14);;(4, 15);1;3828
21;0.625;Idle;(4, 14);;(4, 15);1;3829
21;0.625;Idle;(4, 14);;(4, 15);1;3830
21;0.625;Idle;(4, 14);;(4, 15);1;3831
21;0.625;Idle;(4, 14);;(4, 15);1;3832
21;0.625;Idle;(4, 14);;(4, 15);1;3833
21;0.625;Idle;(4, 14);;(4, 15);1;3834
21;0.625;Idle;(4, 14);;(4, 15);1;3835
21;0.625;Idle;(4, 14);;(4, 15);1;3836
21;0.625;Idle;(4, 14);;(4, 15);1;3837
21;0.625;Idle;(4, 14);;(4, 15);1;3838
21;0.625;Idle;(4, 14);;(4, 15);1;3839
21;0.625;Idle;(4, 14);;(4, 15);1;3840
21;0.625;Idle;(4, 14);;(4, 15);1;3841
21;0.625;Idle;(4, 14);;(4, 15);1;3842
21;0.625;Idle;(4, 14);;(4, 15);1;3843
21;0.625;Idle;(4, 14);;(4, 15);1;3844
21;0.625;Idle;(4, 14);;(4, 15);1;3845
21;0.625;Idle;(4, 14);;(4, 15);1;3846
21;0.625;Idle;(4, 14);;(4, 15);1;3847
21;0.625;Idle;(4, 14);;(4, 15);1;3848
21;0.625;Idle;(4, 14);;(4, 15);1;3849
21;0.625;Idle;(4, 14);;(4, 15);1;3850
21;0.625;Idle;(4, 14);;(4, 15);1;3851
21;0.625;Idle;(4, 14);;(4, 15);1;3852
21;0.625;Idle;(4, 14);;(4, 15);1;3853
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3854
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3855
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3856
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3857
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3858
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3859
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3860
21;0.625;MoveSouth;(4, 14);;(4, 15);1;3861
21;0.625;MoveSouth;(4, 15);;(4, 15);1;3862
21;0.625;;(4, 15);;(4, 15);1;3863
21;0.625;;(4, 15);;(4, 15);1;3864
21;0.625;;(4, 15);;(4, 15);1;3865
21;0.625;;(4, 15);;(4, 15);1;3866
21;0.625;;(4, 15);;(4, 15);1;3867
21;0.625;;(4, 15);;(4, 15);1;3868
21;0.625;;(4, 15);;(4, 15);1;3869
21;0.625;;(4, 15);;(4, 15);1;3870
21;0.625;;(4, 15);;(4, 15);1;3871
21;0.625;;(4, 15);;(4, 15);1;3872
21;0.625;;(4, 15);;(4, 15);1;3873
21;0.625;;(4, 15);;(4, 15);1;3874
21;0.625;;(4, 15);;(4, 15);1;3875
21;0.625;;(4, 15);CarryObjectTogether;(4, 15);1;3876
21;0.625;;(4, 15);;(4, 15);1;3877
21;0.625;;(4, 15);;(4, 15);1;3878
21;0.625;;(4, 15);;(4, 15);1;3879
21;0.625;;(4, 15);;(4, 15);1;3880
21;0.625;;(4, 15);;(4, 15);1;3881
21;0.625;;(4, 15);;(4, 15);1;3882
21;0.625;;(4, 15);;(4, 15);1;3883
21;0.625;;(4, 15);;(4, 15);1;3884
21;0.625;;(4, 15);;(4, 15);1;3885
21;0.625;;(4, 15);;(4, 15);1;3886
21;0.625;;(4, 15);;(4, 15);1;3887
21;0.625;;(4, 15);;(4, 15);1;3888
21;0.625;;(4, 15);;(4, 15);1;3889
21;0.625;;(4, 15);MoveWest;(3, 15);1;3890
21;0.625;;(4, 15);;(3, 15);1;3891
21;0.625;;(4, 15);;(3, 15);1;3892
21;0.625;;(4, 15);MoveSouth;(3, 16);1;3893
21;0.625;;(4, 15);MoveSouth;(3, 17);1;3894
21;0.625;;(4, 15);;(3, 17);1;3895
21;0.625;;(4, 15);MoveSouth;(3, 18);1;3896
21;0.625;;(4, 15);;(3, 18);1;3897
21;0.625;;(4, 15);MoveSouth;(3, 19);1;3898
21;0.625;;(4, 15);;(3, 19);1;3899
21;0.625;;(4, 15);;(3, 19);1;3900
21;0.625;;(4, 15);;(3, 19);1;3901
21;0.625;;(4, 15);;(3, 19);1;3902
21;0.625;;(4, 15);;(3, 19);1;3903
21;0.625;;(4, 15);MoveNorth;(3, 18);1;3904
21;0.625;;(4, 15);;(3, 18);1;3905
21;0.625;;(4, 15);;(3, 18);1;3906
21;0.625;;(4, 15);;(3, 18);1;3907
21;0.625;;(4, 15);MoveEast;(4, 18);1;3908
21;0.625;;(4, 15);MoveEast;(5, 18);1;3909
21;0.625;;(4, 15);;(5, 18);1;3910
21;0.625;;(4, 15);MoveEast;(6, 18);1;3911
21;0.625;;(4, 15);;(6, 18);1;3912
21;0.625;;(4, 15);MoveEast;(7, 18);1;3913
21;0.625;;(4, 15);;(7, 18);1;3914
21;0.625;;(4, 15);MoveEast;(8, 18);1;3915
21;0.625;;(4, 15);MoveEast;(9, 18);1;3916
21;0.625;;(4, 15);;(9, 18);1;3917
21;0.625;;(4, 15);;(9, 18);1;3918
21;0.625;;(4, 15);MoveEast;(10, 18);1;3919
21;0.625;;(4, 15);MoveEast;(10, 18);1;3920
21;0.625;;(4, 15);MoveEast;(10, 18);1;3921
21;0.625;;(4, 15);MoveEast;(10, 18);1;3922
21;0.625;;(4, 15);MoveEast;(10, 18);1;3923
21;0.625;;(4, 15);MoveEast;(10, 18);1;3924
21;0.625;;(4, 15);MoveEast;(11, 18);1;3925
21;0.625;;(4, 15);MoveEast;(11, 18);1;3926
21;0.625;;(4, 15);MoveEast;(11, 18);1;3927
21;0.625;;(4, 15);MoveEast;(11, 18);1;3928
21;0.625;;(4, 15);MoveEast;(11, 18);1;3929
21;0.625;;(4, 15);MoveEast;(11, 18);1;3930
21;0.625;;(4, 15);MoveEast;(12, 18);1;3931
21;0.625;;(4, 15);MoveEast;(12, 18);1;3932
21;0.625;;(4, 15);MoveEast;(12, 18);1;3933
21;0.625;;(4, 15);MoveEast;(12, 18);1;3934
21;0.625;;(4, 15);MoveEast;(12, 18);1;3935
21;0.625;;(4, 15);MoveEast;(12, 18);1;3936
21;0.625;;(4, 15);MoveEast;(13, 18);1;3937
21;0.625;;(4, 15);MoveEast;(13, 18);1;3938
21;0.625;;(4, 15);MoveEast;(13, 18);1;3939
21;0.625;;(4, 15);MoveEast;(13, 18);1;3940
21;0.625;;(4, 15);MoveEast;(13, 18);1;3941
21;0.625;;(4, 15);MoveEast;(13, 18);1;3942
21;0.625;;(4, 15);MoveEast;(14, 18);1;3943
21;0.625;;(4, 15);MoveEast;(14, 18);1;3944
21;0.625;;(4, 15);MoveEast;(14, 18);1;3945
21;0.625;;(4, 15);MoveEast;(14, 18);1;3946
21;0.625;;(4, 15);MoveEast;(14, 18);1;3947
21;0.625;;(4, 15);MoveEast;(14, 18);1;3948
21;0.625;;(4, 15);MoveEast;(15, 18);1;3949
21;0.625;;(4, 15);MoveEast;(16, 18);1;3950
21;0.625;;(4, 15);;(16, 18);1;3951
21;0.625;;(4, 15);;(16, 18);1;3952
21;0.625;;(4, 15);MoveEast;(17, 18);1;3953
21;0.625;;(4, 15);;(17, 18);1;3954
21;0.625;;(4, 15);MoveEast;(18, 18);1;3955
21;0.625;;(4, 15);;(18, 18);1;3956
21;0.625;;(4, 15);MoveEast;(19, 18);1;3957
21;0.625;;(4, 15);;(19, 18);1;3958
21;0.625;;(4, 15);MoveEast;(20, 18);1;3959
21;0.625;;(4, 15);MoveEast;(20, 18);1;3960
21;0.625;;(4, 15);MoveEast;(20, 18);1;3961
21;0.625;;(4, 15);MoveEast;(20, 18);1;3962
21;0.625;;(4, 15);MoveEast;(20, 18);1;3963
21;0.625;;(4, 15);MoveEast;(20, 18);1;3964
21;0.625;;(4, 15);MoveEast;(21, 18);1;3965
21;0.625;;(4, 15);MoveEast;(22, 18);1;3966
21;0.625;;(4, 15);;(22, 18);1;3967
21;0.625;;(4, 15);MoveEast;(23, 18);1;3968
21;0.625;;(4, 15);;(23, 18);1;3969
21;0.625;;(4, 15);;(23, 18);1;3970
21;0.625;;(4, 15);;(23, 18);1;3971
21;0.625;;(4, 15);;(23, 18);1;3972
21;0.625;;(4, 15);;(23, 18);1;3973
21;0.625;;(4, 15);;(23, 18);1;3974
21;0.625;;(4, 15);;(23, 18);1;3975
21;0.625;;(4, 15);;(23, 18);1;3976
21;0.625;;(4, 15);MoveNorth;(23, 17);1;3977
21;0.625;;(4, 15);MoveNorth;(23, 16);1;3978
21;0.625;;(4, 15);MoveNorth;(23, 15);1;3979
21;0.625;;(4, 15);MoveNorth;(23, 14);1;3980
21;0.625;;(4, 15);;(23, 14);1;3981
21;0.625;;(4, 15);MoveNorth;(23, 13);1;3982
21;0.625;;(4, 15);;(23, 13);1;3983
21;0.625;;(4, 15);MoveNorth;(23, 12);1;3984
21;0.625;;(4, 15);;(23, 12);1;3985
21;0.625;;(4, 15);MoveNorth;(23, 11);1;3986
21;0.625;;(4, 15);;(23, 11);1;3987
21;0.625;;(4, 15);;(23, 11);1;3988
21;0.625;;(4, 15);;(23, 11);1;3989
21;0.625;;(4, 15);;(23, 11);1;3990
21;0.625;;(4, 15);;(23, 11);1;3991
21;0.625;;(4, 15);;(23, 11);1;3992
21;0.625;;(4, 15);;(23, 11);1;3993
21;0.625;;(4, 15);;(23, 11);1;3994
21;0.625;;(4, 15);;(23, 11);1;3995
21;0.625;;(4, 15);MoveNorth;(23, 10);1;3996
21;0.625;;(4, 15);;(23, 10);1;3997
21;0.625;;(4, 15);;(23, 10);1;3998
21;0.625;;(4, 15);;(23, 10);1;3999
21;0.625;;(4, 15);;(23, 10);1;4000
21;0.625;;(4, 15);;(23, 10);1;4001
21;0.625;;(4, 15);;(23, 10);1;4002
21;0.625;;(4, 15);;(23, 10);1;4003
21;0.625;;(4, 15);;(23, 10);1;4004
21;0.625;;(4, 15);;(23, 10);1;4005
21;0.625;;(4, 15);;(23, 10);1;4006
21;0.625;;(4, 15);;(23, 10);1;4007
21;0.625;;(4, 15);;(23, 10);1;4008
21;0.625;;(4, 15);;(23, 10);1;4009
21;0.625;;(4, 15);;(23, 10);1;4010
21;0.625;;(4, 15);;(23, 10);1;4011
21;0.625;;(4, 15);;(23, 10);1;4012
21;0.625;;(4, 15);;(23, 10);1;4013
27;0.75;;(23, 10);DropObjectTogether;(23, 10);1;4014
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4015
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4016
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4017
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4018
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4019
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4020
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4021
27;0.75;MoveSouthWest;(23, 10);;(23, 10);1;4022
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4023
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4024
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4025
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4026
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4027
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4028
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4029
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4030
27;0.75;MoveSouthWest;(22, 11);;(23, 10);1;4031
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4032
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4033
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4034
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4035
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4036
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4037
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4038
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4039
27;0.75;MoveSouthWest;(21, 12);;(23, 10);1;4040
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4041
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4042
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4043
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4044
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4045
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4046
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4047
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4048
27;0.75;MoveSouthWest;(20, 13);;(23, 10);1;4049
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4050
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4051
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4052
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4053
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4054
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4055
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4056
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4057
27;0.75;MoveSouthWest;(19, 14);;(23, 10);1;4058
27;0.75;MoveSouthWest;(18, 15);;(23, 10);1;4059
27;0.75;MoveSouth;(18, 15);;(23, 10);1;4060
27;0.75;MoveSouth;(18, 15);MoveSouth;(23, 11);1;4061
27;0.75;MoveSouth;(18, 15);;(23, 11);1;4062
27;0.75;MoveSouth;(18, 15);MoveSouth;(23, 12);1;4063
27;0.75;MoveSouth;(18, 15);MoveSouth;(23, 13);1;4064
27;0.75;MoveSouth;(18, 15);;(23, 13);1;4065
27;0.75;MoveSouth;(18, 15);MoveWest;(22, 13);1;4066
27;0.75;MoveSouth;(18, 15);;(22, 13);1;4067
27;0.75;MoveSouth;(18, 15);;(22, 13);1;4068
27;0.75;MoveSouth;(18, 15);MoveSouth;(22, 14);1;4069
27;0.75;MoveSouth;(18, 15);;(22, 14);1;4070
27;0.75;MoveSouth;(18, 15);;(22, 14);1;4071
27;0.75;MoveSouth;(18, 15);MoveWest;(21, 14);1;4072
27;0.75;MoveSouth;(18, 16);;(21, 14);1;4073
27;0.75;MoveSouthWest;(18, 16);;(21, 14);1;4074
27;0.75;MoveSouthWest;(18, 16);MoveSouth;(21, 15);1;4075
27;0.75;MoveSouthWest;(18, 16);;(21, 15);1;4076
27;0.75;MoveSouthWest;(18, 16);;(21, 15);1;4077
27;0.75;MoveSouthWest;(18, 16);MoveSouth;(21, 15);1;4078
27;0.75;MoveSouthWest;(18, 16);MoveWest;(20, 15);1;4079
27;0.75;MoveSouthWest;(18, 16);;(20, 15);1;4080
27;0.75;MoveSouthWest;(18, 16);;(20, 15);1;4081
27;0.75;MoveSouthWest;(18, 16);;(20, 15);1;4082
27;0.75;MoveSouthWest;(18, 16);MoveSouth;(20, 16);1;4083
27;0.75;MoveSouthWest;(18, 16);;(20, 16);1;4084
27;0.75;MoveSouthWest;(18, 16);MoveWest;(19, 16);1;4085
27;0.75;MoveSouthWest;(18, 16);;(19, 16);1;4086
27;0.75;MoveSouthWest;(17, 17);;(19, 16);1;4087
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 17);1;4088
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 17);1;4089
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 17);1;4090
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 17);1;4091
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 17);1;4092
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 17);1;4093
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 18);1;4094
27;0.75;MoveWest;(17, 17);MoveSouth;(19, 18);1;4095
27;0.75;MoveWest;(17, 17);;(19, 18);1;4096
27;0.75;MoveWest;(17, 17);;(19, 18);1;4097
27;0.75;MoveWest;(17, 17);;(19, 18);1;4098
27;0.75;MoveWest;(17, 17);;(19, 18);1;4099
27;0.75;MoveWest;(17, 17);;(19, 18);1;4100
27;0.75;MoveWest;(16, 17);;(19, 18);1;4101
27;0.75;MoveWest;(16, 17);;(19, 18);1;4102
27;0.75;MoveWest;(16, 17);;(19, 18);1;4103
27;0.75;MoveWest;(16, 17);;(19, 18);1;4104
27;0.75;MoveWest;(16, 17);;(19, 18);1;4105
27;0.75;MoveWest;(16, 17);MoveWest;(18, 18);1;4106
27;0.75;MoveWest;(16, 17);MoveWest;(17, 18);1;4107
27;0.75;MoveWest;(16, 17);;(17, 18);1;4108
27;0.75;MoveWest;(16, 17);;(17, 18);1;4109
27;0.75;MoveWest;(16, 17);;(17, 18);1;4110
27;0.75;MoveWest;(16, 17);;(17, 18);1;4111
27;0.75;MoveWest;(16, 17);;(17, 18);1;4112
27;0.75;MoveWest;(16, 17);MoveWest;(16, 18);1;4113
27;0.75;MoveWest;(16, 17);MoveWest;(15, 18);1;4114
27;0.75;MoveWest;(15, 17);MoveWest;(14, 18);1;4115
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4116
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4117
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4118
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4119
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4120
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4121
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4122
27;0.75;MoveSouth;(15, 17);;(14, 18);1;4123
27;0.75;MoveSouth;(15, 18);MoveEast;(14, 18);1;4124
27;0.75;RemoveObject;(15, 18);MoveEast;(14, 18);1;4125
27;0.75;RemoveObject;(15, 18);MoveEast;(14, 18);1;4126
27;0.75;RemoveObject;(15, 18);MoveEast;(14, 18);1;4127
27;0.75;RemoveObject;(15, 18);MoveEast;(14, 18);1;4128
27;0.75;RemoveObject;(15, 18);MoveEast;(15, 18);1;4129
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4130
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4131
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4132
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4133
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4134
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4135
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4136
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4137
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4138
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4139
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4140
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4141
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4142
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4143
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4144
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4145
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4146
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4147
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4148
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4149
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4150
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4151
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4152
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4153
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4154
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4155
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4156
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4157
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4158
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4159
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4160
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4161
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4162
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4163
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4164
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4165
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4166
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4167
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4168
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4169
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4170
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4171
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4172
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4173
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4174
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4175
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4176
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4177
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4178
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4179
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4180
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4181
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4182
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4183
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4184
27;0.75;RemoveObject;(15, 18);;(15, 18);1;4185
