score;completeness;rescuebot_action;rescuebot_location;ben_action;ben_location;world_nr;tick_nr
3;0.125;;(10, 8);;(9, 9);1;1415
3;0.125;;(10, 8);;(9, 9);1;1416
3;0.125;;(10, 8);;(9, 9);1;1417
3;0.125;;(10, 8);;(9, 9);1;1418
3;0.125;;(10, 8);;(9, 9);1;1419
3;0.125;;(10, 8);;(9, 9);1;1420
3;0.125;;(10, 8);;(9, 9);1;1421
3;0.125;;(10, 8);;(9, 9);1;1422
3;0.125;;(10, 8);;(9, 9);1;1423
3;0.125;;(10, 8);;(9, 9);1;1424
3;0.125;;(10, 8);;(9, 9);1;1425
3;0.125;;(10, 8);;(9, 9);1;1426
3;0.125;;(10, 8);;(9, 9);1;1427
3;0.125;;(10, 8);;(9, 9);1;1428
3;0.125;;(10, 8);;(9, 9);1;1429
3;0.125;;(10, 8);;(9, 9);1;1430
3;0.125;;(10, 8);;(9, 9);1;1431
3;0.125;;(10, 8);;(9, 9);1;1432
3;0.125;Idle;(10, 8);;(9, 9);1;1433
3;0.125;Idle;(10, 8);;(9, 9);1;1434
3;0.125;Idle;(10, 8);;(9, 9);1;1435
3;0.125;Idle;(10, 8);;(9, 9);1;1436
3;0.125;Idle;(10, 8);;(9, 9);1;1437
3;0.125;Idle;(10, 8);;(9, 9);1;1438
3;0.125;Idle;(10, 8);;(9, 9);1;1439
3;0.125;Idle;(10, 8);;(9, 9);1;1440
3;0.125;Idle;(10, 8);;(9, 9);1;1441
3;0.125;Idle;(10, 8);;(9, 9);1;1442
3;0.125;Idle;(10, 8);;(9, 9);1;1443
3;0.125;Idle;(10, 8);MoveWest;(8, 9);1;1444
3;0.125;Idle;(10, 8);;(8, 9);1;1445
3;0.125;Idle;(10, 8);;(8, 9);1;1446
3;0.125;Idle;(10, 8);;(8, 9);1;1447
3;0.125;Idle;(10, 8);;(8, 9);1;1448
3;0.125;Idle;(10, 8);;(8, 9);1;1449
3;0.125;Idle;(10, 8);;(8, 9);1;1450
3;0.125;Idle;(10, 8);;(8, 9);1;1451
3;0.125;Idle;(10, 8);;(8, 9);1;1452
3;0.125;Idle;(10, 8);;(8, 9);1;1453
3;0.125;Idle;(10, 8);;(8, 9);1;1454
3;0.125;Idle;(10, 8);;(8, 9);1;1455
3;0.125;Idle;(10, 8);;(8, 9);1;1456
3;0.125;Idle;(10, 8);;(8, 9);1;1457
3;0.125;Idle;(10, 8);;(8, 9);1;1458
3;0.125;MoveWest;(10, 8);;(8, 9);1;1459
3;0.125;MoveWest;(10, 8);;(8, 9);1;1460
3;0.125;MoveWest;(10, 8);;(8, 9);1;1461
3;0.125;MoveWest;(10, 8);;(8, 9);1;1462
3;0.125;MoveWest;(10, 8);;(8, 9);1;1463
3;0.125;MoveWest;(10, 8);;(8, 9);1;1464
3;0.125;MoveWest;(10, 8);;(8, 9);1;1465
3;0.125;MoveWest;(10, 8);;(8, 9);1;1466
3;0.125;MoveWest;(9, 8);;(8, 9);1;1467
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1468
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1469
3;0.125;MoveSouthWest;(9, 8);CarryObjectTogether;(8, 9);1;1470
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1471
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1472
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1473
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1474
3;0.125;MoveSouthWest;(9, 8);;(8, 9);1;1475
3;0.125;MoveSouthWest;(8, 9);;(8, 9);1;1476
3;0.125;;(8, 9);;(8, 9);1;1477
3;0.125;;(8, 9);;(8, 9);1;1478
3;0.125;;(8, 9);;(8, 9);1;1479
3;0.125;;(8, 9);;(8, 9);1;1480
3;0.125;;(8, 9);;(8, 9);1;1481
3;0.125;;(8, 9);CarryObjectTogether;(8, 9);1;1482
3;0.125;;(8, 9);;(8, 9);1;1483
3;0.125;;(8, 9);;(8, 9);1;1484
3;0.125;;(8, 9);;(8, 9);1;1485
3;0.125;;(8, 9);;(8, 9);1;1486
3;0.125;;(8, 9);;(8, 9);1;1487
3;0.125;;(8, 9);;(8, 9);1;1488
3;0.125;;(8, 9);;(8, 9);1;1489
3;0.125;;(8, 9);;(8, 9);1;1490
3;0.125;;(8, 9);MoveNorth;(8, 8);1;1491
3;0.125;;(8, 9);;(8, 8);1;1492
3;0.125;;(8, 9);;(8, 8);1;1493
3;0.125;;(8, 9);MoveEast;(9, 8);1;1494
3;0.125;;(8, 9);;(9, 8);1;1495
3;0.125;;(8, 9);;(9, 8);1;1496
3;0.125;;(8, 9);;(9, 8);1;1497
3;0.125;;(8, 9);MoveNorth;(9, 7);1;1498
3;0.125;;(8, 9);;(9, 7);1;1499
3;0.125;;(8, 9);;(9, 7);1;1500
3;0.125;;(8, 9);;(9, 7);1;1501
3;0.125;;(8, 9);;(9, 7);1;1502
3;0.125;;(8, 9);MoveNorth;(9, 6);1;1503
3;0.125;;(8, 9);;(9, 6);1;1504
3;0.125;;(8, 9);;(9, 6);1;1505
3;0.125;;(8, 9);;(9, 6);1;1506
3;0.125;;(8, 9);MoveEast;(10, 6);1;1507
3;0.125;;(8, 9);;(10, 6);1;1508
3;0.125;;(8, 9);;(10, 6);1;1509
3;0.125;;(8, 9);;(10, 6);1;1510
3;0.125;;(8, 9);;(10, 6);1;1511
3;0.125;;(8, 9);MoveEast;(10, 6);1;1512
3;0.125;;(8, 9);MoveEast;(10, 6);1;1513
3;0.125;;(8, 9);MoveEast;(10, 6);1;1514
3;0.125;;(8, 9);MoveEast;(10, 6);1;1515
3;0.125;;(8, 9);MoveEast;(10, 6);1;1516
3;0.125;;(8, 9);MoveEast;(11, 6);1;1517
3;0.125;;(8, 9);MoveEast;(11, 6);1;1518
3;0.125;;(8, 9);MoveEast;(11, 6);1;1519
3;0.125;;(8, 9);MoveEast;(11, 6);1;1520
3;0.125;;(8, 9);MoveEast;(11, 6);1;1521
3;0.125;;(8, 9);MoveEast;(11, 6);1;1522
3;0.125;;(8, 9);MoveEast;(12, 6);1;1523
3;0.125;;(8, 9);MoveEast;(12, 6);1;1524
3;0.125;;(8, 9);MoveEast;(12, 6);1;1525
3;0.125;;(8, 9);MoveEast;(12, 6);1;1526
3;0.125;;(8, 9);MoveEast;(12, 6);1;1527
3;0.125;;(8, 9);MoveEast;(12, 6);1;1528
3;0.125;;(8, 9);MoveEast;(13, 6);1;1529
3;0.125;;(8, 9);MoveEast;(14, 6);1;1530
3;0.125;;(8, 9);MoveEast;(15, 6);1;1531
3;0.125;;(8, 9);MoveEast;(16, 6);1;1532
3;0.125;;(8, 9);MoveEast;(17, 6);1;1533
3;0.125;;(8, 9);MoveEast;(18, 6);1;1534
3;0.125;;(8, 9);MoveEast;(19, 6);1;1535
3;0.125;;(8, 9);MoveEast;(19, 6);1;1536
3;0.125;;(8, 9);MoveEast;(19, 6);1;1537
3;0.125;;(8, 9);MoveEast;(19, 6);1;1538
3;0.125;;(8, 9);MoveEast;(19, 6);1;1539
3;0.125;;(8, 9);MoveEast;(19, 6);1;1540
3;0.125;;(8, 9);MoveEast;(20, 6);1;1541
3;0.125;;(8, 9);MoveSouth;(20, 7);1;1542
3;0.125;;(8, 9);MoveSouth;(20, 8);1;1543
3;0.125;;(8, 9);MoveSouth;(20, 9);1;1544
3;0.125;;(8, 9);MoveSouth;(20, 10);1;1545
3;0.125;;(8, 9);MoveSouth;(20, 11);1;1546
3;0.125;;(8, 9);MoveSouth;(20, 12);1;1547
3;0.125;;(8, 9);MoveEast;(21, 12);1;1548
3;0.125;;(8, 9);;(21, 12);1;1549
3;0.125;;(8, 9);;(21, 12);1;1550
3;0.125;;(8, 9);;(21, 12);1;1551
3;0.125;;(8, 9);;(21, 12);1;1552
3;0.125;;(8, 9);MoveEast;(22, 12);1;1553
3;0.125;;(8, 9);MoveEast;(23, 12);1;1554
3;0.125;;(8, 9);MoveEast;(23, 12);1;1555
3;0.125;;(8, 9);MoveEast;(23, 12);1;1556
3;0.125;;(8, 9);MoveEast;(23, 12);1;1557
3;0.125;;(8, 9);MoveNorth;(23, 11);1;1558
3;0.125;;(8, 9);;(23, 11);1;1559
3;0.125;;(8, 9);;(23, 11);1;1560
3;0.125;;(8, 9);;(23, 11);1;1561
3;0.125;;(8, 9);;(23, 11);1;1562
3;0.125;;(8, 9);;(23, 11);1;1563
3;0.125;;(8, 9);;(23, 11);1;1564
3;0.125;;(8, 9);;(23, 11);1;1565
3;0.125;;(8, 9);;(23, 11);1;1566
3;0.125;;(8, 9);;(23, 11);1;1567
3;0.125;;(8, 9);;(23, 11);1;1568
3;0.125;;(8, 9);;(23, 11);1;1569
3;0.125;;(8, 9);;(23, 11);1;1570
3;0.125;;(8, 9);;(23, 11);1;1571
3;0.125;;(8, 9);;(23, 11);1;1572
3;0.125;;(8, 9);;(23, 11);1;1573
3;0.125;;(8, 9);;(23, 11);1;1574
3;0.125;;(8, 9);;(23, 11);1;1575
3;0.125;;(8, 9);;(23, 11);1;1576
3;0.125;;(8, 9);;(23, 11);1;1577
3;0.125;;(8, 9);;(23, 11);1;1578
3;0.125;;(8, 9);;(23, 11);1;1579
3;0.125;;(8, 9);;(23, 11);1;1580
3;0.125;;(8, 9);;(23, 11);1;1581
9;0.25;;(23, 11);DropObjectTogether;(23, 11);1;1582
9;0.25;MoveWest;(23, 11);;(23, 11);1;1583
9;0.25;MoveWest;(23, 11);;(23, 11);1;1584
9;0.25;MoveWest;(23, 11);;(23, 11);1;1585
9;0.25;MoveWest;(23, 11);;(23, 11);1;1586
9;0.25;MoveWest;(23, 11);;(23, 11);1;1587
9;0.25;MoveWest;(23, 11);;(23, 11);1;1588
9;0.25;MoveWest;(23, 11);;(23, 11);1;1589
9;0.25;MoveWest;(23, 11);;(23, 11);1;1590
9;0.25;MoveWest;(22, 11);;(23, 11);1;1591
9;0.25;MoveNorthWest;(22, 11);;(23, 11);1;1592
9;0.25;MoveNorthWest;(22, 11);;(23, 11);1;1593
9;0.25;MoveNorthWest;(22, 11);;(23, 11);1;1594
9;0.25;MoveNorthWest;(22, 11);;(23, 11);1;1595
9;0.25;MoveNorthWest;(22, 11);MoveWest;(22, 11);1;1596
9;0.25;MoveNorthWest;(22, 11);;(22, 11);1;1597
9;0.25;MoveNorthWest;(22, 11);;(22, 11);1;1598
9;0.25;MoveNorthWest;(22, 11);;(22, 11);1;1599
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1600
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1601
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1602
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1603
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1604
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1605
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1606
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1607
9;0.25;MoveNorthWest;(21, 10);;(22, 11);1;1608
9;0.25;MoveNorthWest;(20, 9);;(22, 11);1;1609
9;0.25;MoveNorthWest;(20, 9);;(22, 11);1;1610
9;0.25;MoveNorthWest;(20, 9);;(22, 11);1;1611
9;0.25;MoveNorthWest;(20, 9);MoveWest;(21, 11);1;1612
9;0.25;MoveNorthWest;(20, 9);;(21, 11);1;1613
9;0.25;MoveNorthWest;(20, 9);;(21, 11);1;1614
9;0.25;MoveNorthWest;(20, 9);;(21, 11);1;1615
9;0.25;MoveNorthWest;(20, 9);;(21, 11);1;1616
9;0.25;MoveNorthWest;(20, 9);MoveNorth;(21, 10);1;1617
9;0.25;MoveNorthWest;(19, 8);;(21, 10);1;1618
9;0.25;MoveNorthWest;(19, 8);;(21, 10);1;1619
9;0.25;MoveNorthWest;(19, 8);;(21, 10);1;1620
9;0.25;MoveNorthWest;(19, 8);MoveWest;(20, 10);1;1621
9;0.25;MoveNorthWest;(19, 8);;(20, 10);1;1622
9;0.25;MoveNorthWest;(19, 8);;(20, 10);1;1623
9;0.25;MoveNorthWest;(19, 8);;(20, 10);1;1624
9;0.25;MoveNorthWest;(19, 8);;(20, 10);1;1625
9;0.25;MoveNorthWest;(19, 8);MoveNorth;(20, 9);1;1626
9;0.25;MoveNorthWest;(19, 8);;(20, 9);1;1627
9;0.25;MoveNorthWest;(19, 8);;(20, 9);1;1628
9;0.25;MoveNorthWest;(19, 8);MoveWest;(19, 9);1;1629
9;0.25;MoveNorthWest;(19, 8);;(19, 9);1;1630
9;0.25;MoveNorthWest;(19, 8);;(19, 9);1;1631
9;0.25;MoveNorthWest;(18, 7);;(19, 9);1;1632
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;1633
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;1634
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;1635
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;1636
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 9);1;1637
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;1638
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;1639
9;0.25;MoveNorthWest;(18, 7);MoveNorth;(19, 8);1;1640
9;0.25;MoveNorthWest;(17, 6);MoveNorth;(19, 8);1;1641
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 8);1;1642
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 8);1;1643
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;1644
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;1645
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;1646
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;1647
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;1648
9;0.25;MoveWest;(17, 6);MoveNorth;(19, 7);1;1649
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;1650
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;1651
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;1652
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;1653
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;1654
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 6);1;1655
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 5);1;1656
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 5);1;1657
9;0.25;MoveWest;(16, 6);MoveNorth;(19, 5);1;1658
9;0.25;MoveWest;(15, 6);MoveNorth;(19, 5);1;1659
9;0.25;MoveWest;(15, 6);MoveNorth;(19, 5);1;1660
9;0.25;MoveWest;(15, 6);MoveNorth;(19, 5);1;1661
9;0.25;MoveWest;(15, 6);MoveNorth;(19, 5);1;1662
9;0.25;MoveWest;(15, 6);MoveEast;(19, 5);1;1663
9;0.25;MoveWest;(15, 6);MoveEast;(19, 5);1;1664
9;0.25;MoveWest;(15, 6);MoveEast;(19, 5);1;1665
9;0.25;MoveWest;(15, 6);MoveEast;(19, 5);1;1666
9;0.25;MoveWest;(15, 6);MoveEast;(19, 5);1;1667
9;0.25;MoveWest;(14, 6);MoveEast;(20, 5);1;1668
9;0.25;MoveWest;(14, 6);MoveEast;(20, 5);1;1669
9;0.25;MoveWest;(14, 6);MoveEast;(20, 5);1;1670
9;0.25;MoveWest;(14, 6);MoveEast;(20, 5);1;1671
9;0.25;MoveWest;(14, 6);MoveEast;(20, 5);1;1672
9;0.25;MoveWest;(14, 6);MoveEast;(20, 5);1;1673
9;0.25;MoveWest;(14, 6);MoveEast;(21, 5);1;1674
9;0.25;MoveWest;(14, 6);MoveEast;(22, 5);1;1675
9;0.25;MoveWest;(14, 6);;(22, 5);1;1676
9;0.25;MoveWest;(13, 6);;(22, 5);1;1677
9;0.25;MoveWest;(13, 6);MoveNorth;(22, 5);1;1678
9;0.25;MoveWest;(13, 6);MoveNorth;(22, 5);1;1679
9;0.25;MoveWest;(13, 6);MoveNorth;(22, 5);1;1680
9;0.25;MoveWest;(13, 6);MoveNorth;(22, 5);1;1681
9;0.25;MoveWest;(13, 6);MoveNorth;(22, 5);1;1682
9;0.25;MoveWest;(13, 6);MoveNorth;(22, 5);1;1683
9;0.25;MoveWest;(13, 6);MoveWest;(22, 5);1;1684
9;0.25;MoveWest;(13, 6);MoveWest;(22, 5);1;1685
9;0.25;MoveWest;(12, 6);MoveWest;(22, 5);1;1686
9;0.25;MoveWest;(12, 6);MoveWest;(22, 5);1;1687
9;0.25;MoveWest;(12, 6);MoveWest;(22, 5);1;1688
9;0.25;MoveWest;(12, 6);MoveWest;(21, 5);1;1689
9;0.25;MoveWest;(12, 6);MoveNorth;(21, 4);1;1690
9;0.25;MoveWest;(12, 6);;(21, 4);1;1691
9;0.25;MoveWest;(12, 6);;(21, 4);1;1692
9;0.25;MoveWest;(12, 6);MoveNorth;(21, 3);1;1693
9;0.25;MoveWest;(12, 6);MoveNorth;(21, 2);1;1694
9;0.25;MoveWest;(12, 6);MoveNorth;(21, 2);1;1695
9;0.25;MoveWest;(12, 6);;(21, 2);1;1696
9;0.25;MoveWest;(12, 6);MoveNorth;(21, 2);1;1697
9;0.25;MoveWest;(12, 6);;(21, 2);1;1698
9;0.25;MoveWest;(12, 6);;(21, 2);1;1699
9;0.25;MoveWest;(11, 6);MoveSouth;(21, 3);1;1700
9;0.25;MoveNorthWest;(11, 6);;(21, 3);1;1701
9;0.25;MoveNorthWest;(11, 6);;(21, 3);1;1702
9;0.25;MoveNorthWest;(11, 6);MoveSouth;(21, 4);1;1703
9;0.25;MoveNorthWest;(11, 6);;(21, 4);1;1704
9;0.25;MoveNorthWest;(11, 6);;(21, 4);1;1705
9;0.25;MoveNorthWest;(11, 6);MoveSouth;(21, 5);1;1706
9;0.25;MoveNorthWest;(11, 6);MoveWest;(20, 5);1;1707
9;0.25;MoveNorthWest;(11, 6);;(20, 5);1;1708
9;0.25;MoveNorthWest;(11, 6);;(20, 5);1;1709
9;0.25;MoveNorthWest;(11, 6);;(20, 5);1;1710
9;0.25;MoveNorthWest;(11, 6);;(20, 5);1;1711
9;0.25;MoveNorthWest;(11, 6);MoveWest;(20, 5);1;1712
9;0.25;MoveNorthWest;(11, 6);MoveWest;(20, 5);1;1713
9;0.25;MoveNorthWest;(10, 5);MoveWest;(20, 5);1;1714
9;0.25;MoveWest;(10, 5);MoveWest;(20, 5);1;1715
9;0.25;MoveWest;(10, 5);MoveWest;(20, 5);1;1716
9;0.25;MoveWest;(10, 5);MoveWest;(19, 5);1;1717
9;0.25;MoveWest;(10, 5);MoveWest;(19, 5);1;1718
9;0.25;MoveWest;(10, 5);MoveWest;(19, 5);1;1719
9;0.25;MoveWest;(10, 5);MoveWest;(19, 5);1;1720
9;0.25;MoveWest;(10, 5);MoveWest;(19, 5);1;1721
9;0.25;MoveWest;(10, 5);MoveWest;(19, 5);1;1722
9;0.25;MoveWest;(10, 5);MoveWest;(18, 5);1;1723
9;0.25;MoveWest;(10, 5);MoveWest;(17, 5);1;1724
9;0.25;MoveWest;(10, 5);;(17, 5);1;1725
9;0.25;MoveWest;(10, 5);MoveWest;(16, 5);1;1726
9;0.25;MoveWest;(10, 5);;(16, 5);1;1727
9;0.25;MoveWest;(9, 5);;(16, 5);1;1728
9;0.25;;(9, 5);;(16, 5);1;1729
9;0.25;;(9, 5);;(16, 5);1;1730
9;0.25;;(9, 5);;(16, 5);1;1731
9;0.25;;(9, 5);MoveSouth;(16, 6);1;1732
9;0.25;;(9, 5);;(16, 6);1;1733
9;0.25;;(9, 5);;(16, 6);1;1734
9;0.25;;(9, 5);;(16, 6);1;1735
9;0.25;;(9, 5);;(16, 6);1;1736
9;0.25;;(9, 5);MoveWest;(15, 6);1;1737
9;0.25;;(9, 5);;(15, 6);1;1738
9;0.25;;(9, 5);;(15, 6);1;1739
9;0.25;;(9, 5);MoveSouth;(15, 6);1;1740
9;0.25;;(9, 5);;(15, 6);1;1741
9;0.25;;(9, 5);;(15, 6);1;1742
9;0.25;;(9, 5);;(15, 6);1;1743
9;0.25;;(9, 5);;(15, 6);1;1744
9;0.25;;(9, 5);;(15, 6);1;1745
9;0.25;;(9, 5);MoveSouth;(15, 6);1;1746
9;0.25;;(9, 5);;(15, 6);1;1747
9;0.25;;(9, 5);;(15, 6);1;1748
9;0.25;;(9, 5);;(15, 6);1;1749
9;0.25;;(9, 5);;(15, 6);1;1750
9;0.25;;(9, 5);;(15, 6);1;1751
9;0.25;;(9, 5);;(15, 6);1;1752
9;0.25;;(9, 5);;(15, 6);1;1753
9;0.25;;(9, 5);;(15, 6);1;1754
9;0.25;;(9, 5);;(15, 6);1;1755
9;0.25;;(9, 5);;(15, 6);1;1756
9;0.25;;(9, 5);;(15, 6);1;1757
9;0.25;;(9, 5);;(15, 6);1;1758
9;0.25;;(9, 5);;(15, 6);1;1759
9;0.25;;(9, 5);;(15, 6);1;1760
9;0.25;;(9, 5);;(15, 6);1;1761
9;0.25;;(9, 5);;(15, 6);1;1762
9;0.25;;(9, 5);;(15, 6);1;1763
9;0.25;;(9, 5);;(15, 6);1;1764
9;0.25;;(9, 5);;(15, 6);1;1765
9;0.25;;(9, 5);;(15, 6);1;1766
9;0.25;;(9, 5);;(15, 6);1;1767
9;0.25;;(9, 5);;(15, 6);1;1768
9;0.25;;(9, 5);;(15, 6);1;1769
9;0.25;;(9, 5);;(15, 6);1;1770
9;0.25;;(9, 5);;(15, 6);1;1771
9;0.25;;(9, 5);;(15, 6);1;1772
9;0.25;;(9, 5);;(15, 6);1;1773
9;0.25;;(9, 5);;(15, 6);1;1774
9;0.25;;(9, 5);;(15, 6);1;1775
9;0.25;;(9, 5);;(15, 6);1;1776
9;0.25;;(9, 5);;(15, 6);1;1777
9;0.25;;(9, 5);;(15, 6);1;1778
9;0.25;;(9, 5);;(15, 6);1;1779
9;0.25;;(9, 5);;(15, 6);1;1780
9;0.25;;(9, 5);;(15, 6);1;1781
9;0.25;;(9, 5);;(15, 6);1;1782
9;0.25;;(9, 5);;(15, 6);1;1783
9;0.25;MoveEast;(9, 5);;(15, 6);1;1784
9;0.25;MoveEast;(9, 5);;(15, 6);1;1785
9;0.25;MoveEast;(9, 5);;(15, 6);1;1786
9;0.25;MoveEast;(9, 5);;(15, 6);1;1787
9;0.25;MoveEast;(9, 5);;(15, 6);1;1788
9;0.25;MoveEast;(9, 5);;(15, 6);1;1789
9;0.25;MoveEast;(9, 5);;(15, 6);1;1790
9;0.25;MoveEast;(9, 5);;(15, 6);1;1791
9;0.25;MoveEast;(10, 5);;(15, 6);1;1792
9;0.25;MoveEast;(10, 5);;(15, 6);1;1793
9;0.25;MoveEast;(10, 5);;(15, 6);1;1794
9;0.25;MoveEast;(10, 5);;(15, 6);1;1795
9;0.25;MoveEast;(10, 5);;(15, 6);1;1796
9;0.25;MoveEast;(10, 5);;(15, 6);1;1797
9;0.25;MoveEast;(10, 5);;(15, 6);1;1798
9;0.25;MoveEast;(10, 5);;(15, 6);1;1799
9;0.25;MoveEast;(10, 5);;(15, 6);1;1800
9;0.25;MoveEast;(10, 5);;(15, 6);1;1801
9;0.25;MoveEast;(10, 5);;(15, 6);1;1802
9;0.25;MoveEast;(10, 5);;(15, 6);1;1803
9;0.25;MoveEast;(10, 5);;(15, 6);1;1804
9;0.25;MoveEast;(10, 5);;(15, 6);1;1805
9;0.25;MoveEast;(11, 5);;(15, 6);1;1806
9;0.25;MoveEast;(11, 5);;(15, 6);1;1807
9;0.25;MoveEast;(11, 5);;(15, 6);1;1808
9;0.25;MoveEast;(11, 5);;(15, 6);1;1809
9;0.25;MoveEast;(11, 5);;(15, 6);1;1810
9;0.25;MoveEast;(11, 5);;(15, 6);1;1811
9;0.25;MoveEast;(11, 5);;(15, 6);1;1812
9;0.25;MoveEast;(11, 5);;(15, 6);1;1813
9;0.25;MoveEast;(11, 5);;(15, 6);1;1814
9;0.25;MoveEast;(12, 5);;(15, 6);1;1815
9;0.25;MoveEast;(12, 5);;(15, 6);1;1816
9;0.25;MoveEast;(12, 5);;(15, 6);1;1817
9;0.25;MoveEast;(12, 5);;(15, 6);1;1818
9;0.25;MoveEast;(12, 5);;(15, 6);1;1819
9;0.25;MoveEast;(12, 5);;(15, 6);1;1820
9;0.25;MoveEast;(12, 5);;(15, 6);1;1821
9;0.25;MoveEast;(12, 5);;(15, 6);1;1822
9;0.25;MoveEast;(12, 5);;(15, 6);1;1823
9;0.25;MoveEast;(13, 5);;(15, 6);1;1824
9;0.25;MoveEast;(13, 5);;(15, 6);1;1825
9;0.25;MoveEast;(13, 5);;(15, 6);1;1826
9;0.25;MoveEast;(13, 5);;(15, 6);1;1827
9;0.25;MoveEast;(13, 5);;(15, 6);1;1828
9;0.25;MoveEast;(13, 5);;(15, 6);1;1829
9;0.25;MoveEast;(13, 5);;(15, 6);1;1830
9;0.25;MoveEast;(13, 5);;(15, 6);1;1831
9;0.25;MoveEast;(13, 5);;(15, 6);1;1832
9;0.25;MoveEast;(14, 5);;(15, 6);1;1833
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1834
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1835
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1836
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1837
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1838
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1839
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1840
9;0.25;MoveSouthEast;(14, 5);;(15, 6);1;1841
9;0.25;MoveSouthEast;(15, 6);;(15, 6);1;1842
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1843
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1844
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1845
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1846
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1847
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1848
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1849
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1850
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1851
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1852
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1853
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1854
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1855
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1856
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1857
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1858
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1859
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1860
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1861
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1862
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1863
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1864
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1865
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1866
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1867
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1868
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1869
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1870
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1871
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1872
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1873
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1874
9;0.25;RemoveObject;(15, 6);;(15, 6);1;1875
